-1.319515854120254517e-01,2.634469978511333466e-02,6.670938432216644287e-02,-1.108948364853858948e-01,2.676404081284999847e-02,7.700961083173751831e-02,2.893509902060031891e-02,8.073567599058151245e-02,-1.239284276962280273e-01,2.135663479566574097e-01,-1.213162541389465332e-01,4.346553701907396317e-03,1.461578160524368286e-01,-1.425979286432266235e-01,-4.879705607891082764e-02,-7.732502371072769165e-02,6.059580668807029724e-02,-1.952304155565798283e-03,6.061217561364173889e-02,-6.164662167429924011e-02,5.144125968217849731e-02,-6.368664652109146118e-02,-7.854728400707244873e-02,6.117071956396102905e-02,5.833353847265243530e-02,-1.706732250750064850e-02,-1.976054161787033081e-01,2.172218859195709229e-01,7.963838428258895874e-02,-1.446386575698852539e-01,2.940436638891696930e-02,-1.270401384681463242e-02,1.602475345134735107e-01,5.510701984167098999e-02,-7.875534705817699432e-03,-4.293871298432350159e-02,3.100428543984889984e-02,-1.075686663389205933e-01,-9.188438951969146729e-02,-3.978374600410461426e-02,2.741626650094985962e-02,-2.239700034260749817e-02,5.312214791774749756e-02,1.038967370986938477e-01,-9.973870962858200073e-02,6.405746191740036011e-02,-1.226692348718643188e-01,2.669091522693634033e-02,-1.117506101727485657e-01,-1.201650276780128479e-01,8.766616135835647583e-02,3.171495627611875534e-03,-5.428902804851531982e-02,-1.421449929475784302e-01,-7.827412337064743042e-02,2.549079805612564087e-02,-1.042099371552467346e-01,-6.945203244686126709e-02,-1.973582198843359947e-03,1.501546055078506470e-01,-4.688394814729690552e-02,-1.964939683675765991e-01,7.470666617155075073e-02,-5.886047333478927612e-02,-9.422805905342102051e-02,-4.130118712782859802e-02,7.691456377506256104e-02,-5.141160264611244202e-02,1.743743121623992920e-01,2.697810158133506775e-02,6.656009703874588013e-02,-2.218603156507015228e-02,-4.085713997483253479e-02,-6.656935065984725952e-02,2.321395576000213623e-01,-1.606962233781814575e-01,-6.920298188924789429e-02,2.741091325879096985e-02,-1.048465856001712382e-04,-2.925804816186428070e-03,3.213487565517425537e-02,-8.382720872759819031e-03,-1.627341210842132568e-01,5.183837935328483582e-02,-1.447344943881034851e-02,1.156899333000183105e-02,6.789102405309677124e-02,-6.771487742662429810e-02,-2.892760559916496277e-02,-7.391531765460968018e-02,-9.852997958660125732e-02,-2.125295996665954590e-02,-1.201197206974029541e-01,5.407589953392744064e-03,1.303767692297697067e-02,-7.350993156433105469e-02,1.631547212600708008e-01,2.779513970017433167e-02,-4.028720408678054810e-02,1.032738573849201202e-02
-4.923940077424049377e-02,1.254181116819381714e-01,7.781500369310379028e-02,8.747401833534240723e-02,8.883957751095294952e-03,3.067089058458805084e-02,1.502601988613605499e-02,2.749166078865528107e-02,-5.600390583276748657e-02,6.727217882871627808e-02,6.082506477832794189e-02,-8.284980803728103638e-02,1.185806393623352051e-01,-1.906092762947082520e-01,-3.063224442303180695e-02,-8.830040693283081055e-02,3.463024273514747620e-02,6.717807613313198090e-03,-1.662790961563587189e-02,-8.878643065690994263e-02,9.350612759590148926e-02,-1.047563850879669189e-01,-6.477921269834041595e-03,-1.682887226343154907e-02,1.921621114015579224e-01,-5.234556272625923157e-02,-1.146997585892677307e-01,8.962985873222351074e-02,6.330846250057220459e-02,5.193044990301132202e-02,1.002036258578300476e-01,3.536895662546157837e-02,7.410215586423873901e-02,5.089739710092544556e-02,-3.876976668834686279e-02,-1.180078461766242981e-01,2.649175561964511871e-02,9.238840639591217041e-02,-8.726018667221069336e-02,-7.017993927001953125e-02,4.814583435654640198e-02,-1.093240007758140564e-01,-7.869978249073028564e-02,2.209063619375228882e-02,-2.575122378766536713e-02,3.279910609126091003e-02,6.732685118913650513e-02,5.691310018301010132e-02,3.577994927763938904e-02,-8.449560403823852539e-02,-7.918231189250946045e-02,-3.165806084871292114e-02,6.259007006883621216e-02,-8.866005390882492065e-02,1.326602250337600708e-01,-8.982023596763610840e-02,-9.547957032918930054e-02,3.864127770066261292e-02,-9.460627287626266479e-02,2.474162727594375610e-01,-1.123645976185798645e-01,-3.442175313830375671e-02,-2.115505188703536987e-02,3.677571937441825867e-02,-3.592474013566970825e-02,-4.548768699169158936e-02,-3.579883370548486710e-03,1.083550378680229187e-01,2.386792898178100586e-01,1.025574430823326111e-01,6.421757489442825317e-02,3.458635509014129639e-02,-1.096548512578010559e-01,-2.288661524653434753e-02,1.428580284118652344e-01,-2.192813307046890259e-01,-3.117268718779087067e-02,1.508184359408915043e-03,1.038328409194946289e-01,-9.978046640753746033e-03,2.700037695467472076e-02,8.556693792343139648e-02,-1.013012826442718506e-01,8.315110579133033752e-03,6.954339146614074707e-02,-1.249863207340240479e-01,4.080815240740776062e-02,-4.543425142765045166e-02,1.425830274820327759e-01,-1.304460614919662476e-01,-1.936829648911952972e-03,4.839647188782691956e-02,6.586885079741477966e-03,5.057073757052421570e-02,-9.844752401113510132e-02,-1.952996104955673218e-02,5.830923840403556824e-02,9.362850687466561794e-05,-3.094894438982009888e-02,9.014462679624557495e-02
-7.514809072017669678e-02,-2.489386126399040222e-02,-7.622183859348297119e-02,-2.668663859367370605e-02,-9.073625318706035614e-03,9.411478415131568909e-03,1.376437991857528687e-01,-7.773099094629287720e-02,2.624624595046043396e-02,6.565703451633453369e-02,3.664135187864303589e-02,-1.290846914052963257e-01,2.435853332281112671e-02,1.029680948704481125e-02,3.264408558607101440e-02,-4.070538561791181564e-03,6.809979677200317383e-02,-5.262868106365203857e-02,3.772522509098052979e-02,-1.139235720038414001e-01,-1.369833648204803467e-01,1.407240927219390869e-01,-6.335151940584182739e-02,-2.552438341081142426e-02,7.470908761024475098e-02,-5.171012505888938904e-02,8.289422839879989624e-02,1.279724687337875366e-01,9.320136159658432007e-02,-1.147104650735855103e-01,1.394949704408645630e-01,1.410340052098035812e-02,9.120817482471466064e-02,6.511597335338592529e-02,-1.469410508871078491e-01,-1.145600304007530212e-01,-1.409950703382492065e-01,-9.767353534698486328e-02,1.067832857370376587e-02,-1.384344696998596191e-01,-7.071903347969055176e-02,-1.016464363783597946e-02,-8.075885474681854248e-02,1.339827924966812134e-01,1.954851672053337097e-02,1.158008947968482971e-01,8.084775507450103760e-02,-1.752086430788040161e-01,-2.141453698277473450e-02,-4.813245311379432678e-02,3.150265896692872047e-03,-1.210974808782339096e-02,-9.961100667715072632e-02,1.895062439143657684e-02,-1.108051165938377380e-01,1.755164377391338348e-02,-1.023769751191139221e-01,-9.517736732959747314e-02,-2.098976448178291321e-02,3.385524824261665344e-02,-6.528435647487640381e-02,4.066227748990058899e-02,2.007256746292114258e-01,-1.790574565529823303e-02,-7.345704361796379089e-03,2.605031803250312805e-02,-7.612193375825881958e-02,8.867347240447998047e-02,1.674240976572036743e-01,1.712639182806015015e-01,1.326277200132608414e-02,-2.796901762485504150e-02,-5.086475983262062073e-02,-8.365431427955627441e-02,2.933499515056610107e-01,-1.751942783594131470e-01,1.104243379086256027e-02,4.626358672976493835e-02,-1.254470199346542358e-01,4.851835314184427261e-03,1.762225776910781860e-01,1.408820003271102905e-01,3.592999652028083801e-02,-9.255887567996978760e-02,-6.306721270084381104e-02,-1.753424108028411865e-01,2.405051328241825104e-02,-1.119493395090103149e-01,1.354186888784170151e-02,-1.738318353891372681e-01,-2.302279621362686157e-01,-1.841912567615509033e-01,1.732089743018150330e-02,2.684477157890796661e-02,-4.645119979977607727e-02,-9.601303189992904663e-02,1.013999283313751221e-01,3.951993212103843689e-02,5.410850420594215393e-02,5.576645955443382263e-02
-1.327808797359466553e-01,1.284053027629852295e-01,1.165072694420814514e-01,5.491106957197189331e-02,3.935323283076286316e-02,1.862499415874481201e-01,-4.587052389979362488e-02,4.606880247592926025e-02,-8.515953272581100464e-02,9.247957915067672729e-02,-7.284146547317504883e-02,-1.076134592294692993e-01,1.955920159816741943e-01,-1.392207890748977661e-01,3.368528187274932861e-02,-9.819033741950988770e-02,-7.688965997658669949e-04,-7.561916112899780273e-02,5.510221235454082489e-03,-6.672237813472747803e-02,2.397401444613933563e-02,-7.080203294754028320e-02,2.293548360466957092e-02,-7.627438753843307495e-02,7.491440046578645706e-03,7.003255188465118408e-03,-1.559571325778961182e-01,1.029268726706504822e-01,1.358123272657394409e-01,7.615238428115844727e-02,5.231401696801185608e-02,1.175436899065971375e-01,1.442286558449268341e-02,1.466571092605590820e-01,-5.264168977737426758e-02,-8.274102956056594849e-02,1.358270496129989624e-01,3.101836517453193665e-02,-8.100473880767822266e-02,-5.933361127972602844e-02,1.120631694793701172e-01,-3.554458543658256531e-02,7.676359266042709351e-02,2.384420856833457947e-02,-8.484067022800445557e-02,-1.245932281017303467e-01,1.435224432498216629e-02,-3.045737929642200470e-02,1.365632843226194382e-02,-1.384149342775344849e-01,-7.607965916395187378e-02,-8.852544426918029785e-02,-5.714002996683120728e-02,-2.090987190604209900e-02,5.341820046305656433e-02,-7.114969193935394287e-02,-3.421732410788536072e-02,3.086894564330577850e-02,7.190183550119400024e-02,2.673663794994354248e-01,-1.953384727239608765e-01,-1.407543420791625977e-01,3.505939245223999023e-02,-3.590150550007820129e-02,-6.468291580677032471e-02,-7.436807453632354736e-02,8.514833450317382812e-02,-5.217701941728591919e-02,1.708408147096633911e-01,3.781919553875923157e-02,9.113994985818862915e-02,1.407688707113265991e-01,-1.258271187543869019e-01,-5.553067103028297424e-02,2.071106433868408203e-01,-1.250039637088775635e-01,5.181536450982093811e-02,-1.876668259501457214e-02,1.398445516824722290e-01,5.876773968338966370e-02,-1.158729568123817444e-01,1.440672725439071655e-01,-1.525566726922988892e-02,7.088659703731536865e-02,1.271126512438058853e-02,4.039452970027923584e-02,1.259343624114990234e-01,-3.727541863918304443e-02,1.969803310930728912e-02,-6.953721493482589722e-02,-7.152398675680160522e-02,1.251180320978164673e-01,2.339154295623302460e-02,3.576631844043731689e-02,-2.262472175061702728e-02,-4.779130686074495316e-03,1.355551183223724365e-01,-7.253400236368179321e-02,-6.856139749288558960e-02,5.688530579209327698e-02
5.196099728345870972e-02,-5.054283142089843750e-02,2.089509367942810059e-01,-5.108741298317909241e-02,-3.409529104828834534e-02,-7.965566217899322510e-02,1.968747824430465698e-01,-5.253091827034950256e-02,4.776446521282196045e-02,5.536711215972900391e-02,2.049711942672729492e-01,-8.193549513816833496e-02,5.568026006221771240e-02,-1.496528089046478271e-01,-8.207686990499496460e-02,-2.216419018805027008e-02,-6.833441555500030518e-02,-8.863814175128936768e-03,4.287724196910858154e-02,-1.415077000856399536e-01,-1.027074903249740601e-01,7.599730975925922394e-03,-1.534959822893142700e-01,1.199721246957778931e-01,2.337096780538558960e-01,4.379573464393615723e-02,6.894358247518539429e-02,8.838969469070434570e-02,1.040192842483520508e-01,-1.227482128888368607e-02,8.622904866933822632e-02,1.269920915365219116e-01,7.696777582168579102e-02,-3.288734704256057739e-02,-4.802422225475311279e-02,-1.028515100479125977e-01,-3.452366217970848083e-02,-1.523405015468597412e-01,-5.601819232106208801e-02,-3.601781651377677917e-02,-1.455956790596246719e-02,5.375311523675918579e-02,9.660036303102970123e-04,7.465708535164594650e-03,6.246255338191986084e-02,2.490582168102264404e-01,3.750376775860786438e-02,-4.755583778023719788e-02,7.442578673362731934e-02,-1.182083189487457275e-01,3.124779649078845978e-02,1.291276961565017700e-01,-1.069456338882446289e-01,-1.165134608745574951e-01,6.572686880826950073e-02,-4.351153224706649780e-02,-1.613630503416061401e-01,-3.448332846164703369e-02,4.150416329503059387e-02,-3.366162627935409546e-02,-1.273555606603622437e-01,-9.558245539665222168e-02,-1.838617958128452301e-02,-5.420526117086410522e-02,-3.240980207920074463e-02,4.971333593130111694e-02,-9.411494433879852295e-02,7.406684011220932007e-02,1.091035678982734680e-01,1.911110989749431610e-02,5.216821655631065369e-02,8.221443742513656616e-03,-1.071907356381416321e-01,1.602794043719768524e-02,1.092331781983375549e-01,-3.249736130237579346e-02,-1.300928741693496704e-01,7.487756013870239258e-02,4.644758999347686768e-03,-1.472092568874359131e-01,1.242469325661659241e-01,8.641447126865386963e-02,-1.245579868555068970e-01,-1.926997676491737366e-02,-1.584154814481735229e-01,-1.626533269882202148e-01,6.113533303141593933e-02,-8.359280973672866821e-02,-1.560401916503906250e-01,9.418590925633907318e-04,-1.337334513664245605e-01,-5.795741081237792969e-02,-3.698052838444709778e-02,-5.700957030057907104e-02,3.192992135882377625e-02,-5.304048210382461548e-02,3.245038539171218872e-02,1.048761606216430664e-01,-4.894006252288818359e-02,1.791155710816383362e-02
-9.928037226200103760e-02,1.221524551510810852e-01,1.000961437821388245e-01,6.908247619867324829e-02,2.082829177379608154e-02,1.081330701708793640e-01,-1.979048550128936768e-02,3.829021379351615906e-02,-6.883659213781356812e-02,7.811478525400161743e-02,-1.153758727014064789e-02,-9.693694859743118286e-02,1.564647406339645386e-01,-1.637302041053771973e-01,4.210703074932098389e-03,-8.949922770261764526e-02,1.954782009124755859e-02,-3.178660944104194641e-02,-6.167349871248006821e-03,-7.420309633016586304e-02,5.631422251462936401e-02,-8.684676885604858398e-02,1.000577956438064575e-02,-5.025757104158401489e-02,9.476007521152496338e-02,-2.015472389757633209e-02,-1.337831020355224609e-01,9.937995672225952148e-02,1.051806807518005371e-01,5.909268930554389954e-02,7.395948469638824463e-02,7.443675398826599121e-02,4.940184578299522400e-02,9.840713441371917725e-02,-4.828859493136405945e-02,-9.490865468978881836e-02,8.272587507963180542e-02,5.895092710852622986e-02,-8.401843160390853882e-02,-5.893746763467788696e-02,8.424885571002960205e-02,-7.279073446989059448e-02,1.037829904817044735e-03,2.250650711357593536e-02,-5.427324026823043823e-02,-4.340628162026405334e-02,3.808722645044326782e-02,1.328942924737930298e-02,2.064510993659496307e-02,-1.136438399553298950e-01,-6.661369651556015015e-02,-6.124422326683998108e-02,8.235632412834092975e-05,-5.484611541032791138e-02,8.625257015228271484e-02,-7.554510235786437988e-02,-6.544606387615203857e-02,3.505372628569602966e-02,-1.285771653056144714e-02,2.558376789093017578e-01,-1.458855569362640381e-01,-8.594628423452377319e-02,8.122880943119525909e-03,-3.610879502957686782e-05,-5.490551143884658813e-02,-5.709024891257286072e-02,4.583948478102684021e-02,2.143269032239913940e-02,2.022108733654022217e-01,6.943733990192413330e-02,8.272741734981536865e-02,9.055629372596740723e-02,-1.190424561500549316e-01,-4.347092658281326294e-02,1.819994151592254639e-01,-1.662254184484481812e-01,1.506805885583162308e-02,-7.330736611038446426e-03,1.181042566895484924e-01,2.753647603094577789e-02,-4.360401257872581482e-02,1.149812936782836914e-01,-5.995985865592956543e-02,4.192168638110160828e-02,4.489324241876602173e-02,-4.253225401043891907e-02,8.756797015666961670e-02,-3.612530976533889771e-02,7.577263563871383667e-02,-1.013166457414627075e-01,-3.079811669886112213e-02,8.545909076929092407e-02,1.521642412990331650e-02,3.894689306616783142e-02,-4.910193011164665222e-02,-1.667715609073638916e-02,1.031984463334083557e-01,-3.482965007424354553e-02,-5.464515462517738342e-02,6.754372268915176392e-02
6.420625746250152588e-02,-5.220647528767585754e-02,2.320528626441955566e-01,-5.336999893188476562e-02,-3.874144703149795532e-02,-8.940030634403228760e-02,2.068625688552856445e-01,-5.552448332309722900e-02,5.187555402517318726e-02,5.064952000975608826e-02,2.241104394197463989e-01,-8.200643211603164673e-02,5.770331621170043945e-02,-1.633191406726837158e-01,-9.065866470336914062e-02,-2.508380450308322906e-02,-7.773353159427642822e-02,-6.212775129824876785e-03,4.228251054883003235e-02,-1.450886726379394531e-01,-1.057816594839096069e-01,2.386019565165042877e-03,-1.659578979015350342e-01,1.352668553590774536e-01,2.493072003126144409e-01,5.596948787569999695e-02,7.873894274234771729e-02,8.313351869583129883e-02,1.050906628370285034e-01,-3.754916833713650703e-03,8.379842340946197510e-02,1.373225003480911255e-01,7.401552796363830566e-02,-4.184868931770324707e-02,-4.351122677326202393e-02,-1.001137346029281616e-01,-2.872039563953876495e-02,-1.663958132266998291e-01,-6.182786077260971069e-02,-3.162176907062530518e-02,-1.570471003651618958e-02,6.225266680121421814e-02,6.621950771659612656e-03,-5.501949694007635117e-03,6.825148314237594604e-02,2.651979327201843262e-01,3.799013793468475342e-02,-4.229880496859550476e-02,8.554557710886001587e-02,-1.260442733764648438e-01,3.159103170037269592e-02,1.444685608148574829e-01,-1.104069352149963379e-01,-1.256114691495895386e-01,7.743709534406661987e-02,-5.033856630325317383e-02,-1.696908771991729736e-01,-2.906884998083114624e-02,4.916095733642578125e-02,-4.609532654285430908e-02,-1.334560513496398926e-01,-1.059815883636474609e-01,-3.607914969325065613e-02,-6.342764198780059814e-02,-3.373163565993309021e-02,5.735436081886291504e-02,-9.924978017807006836e-02,7.446701824665069580e-02,1.014788672327995300e-01,8.053747937083244324e-03,5.416274815797805786e-02,1.312647759914398193e-02,-1.125962212681770325e-01,2.817364968359470367e-02,9.378546476364135742e-02,-2.091634273529052734e-02,-1.415820568799972534e-01,8.060315996408462524e-02,1.494706515222787857e-02,-1.628906279802322388e-01,1.203047633171081543e-01,8.289304375648498535e-02,-1.358913630247116089e-01,-1.428920589387416840e-02,-1.725555062294006348e-01,-1.630003601312637329e-01,6.052407249808311462e-02,-8.044693619012832642e-02,-1.761090904474258423e-01,1.290484610944986343e-02,-1.291197538375854492e-01,-4.871860146522521973e-02,-4.602674394845962524e-02,-6.699388474225997925e-02,3.967286646366119385e-02,-5.102502927184104919e-02,2.303532510995864868e-02,1.136146113276481628e-01,-5.669627711176872253e-02,1.547973230481147766e-02
-1.216140240430831909e-01,1.564277112483978271e-01,8.716623485088348389e-02,1.499071568250656128e-01,-2.800532244145870209e-02,-4.766543279401957989e-04,-1.166330426931381226e-01,8.549632877111434937e-02,-3.326899604871869087e-03,-9.182329289615154266e-03,7.864367216825485229e-02,-8.216162025928497314e-02,1.788822710514068604e-01,-2.209162116050720215e-01,4.836789146065711975e-02,-6.825658679008483887e-02,1.035529375076293945e-01,3.282883018255233765e-02,-8.286160975694656372e-02,-6.785561144351959229e-02,1.161419134587049484e-02,-7.602467387914657593e-02,2.959753037430346012e-04,-3.588352352380752563e-02,1.389820426702499390e-01,-3.536872565746307373e-02,-5.220643058419227600e-02,8.915860205888748169e-02,5.389663204550743103e-02,7.222308218479156494e-02,1.383450031280517578e-01,-3.226996958255767822e-02,1.560960114002227783e-01,1.994882524013519287e-02,-2.084687352180480957e-02,-4.561065509915351868e-02,2.463020384311676025e-02,3.949851542711257935e-02,-7.368114590644836426e-02,-4.219270870089530945e-02,4.123175516724586487e-02,-2.236816734075546265e-01,-1.107550114393234253e-01,-1.577403768897056580e-02,-4.791337624192237854e-02,3.061510063707828522e-02,1.432467550039291382e-01,6.995490193367004395e-02,1.816135086119174957e-02,-9.535756707191467285e-02,-7.068622112274169922e-02,-5.794278159737586975e-02,9.029136598110198975e-02,-1.360888034105300903e-02,1.095834076404571533e-01,-9.912528842687606812e-02,-1.504705697298049927e-01,2.390649169683456421e-02,-1.234863176941871643e-01,2.256428152322769165e-01,4.785775393247604370e-02,1.483755744993686676e-02,-1.961174607276916504e-02,5.942123010754585266e-02,-7.535856962203979492e-02,-1.051388606429100037e-01,3.856443986296653748e-02,1.190350279211997986e-01,1.772795170545578003e-01,8.409865200519561768e-02,1.958998888731002808e-01,9.068598970770835876e-03,-1.244639754295349121e-01,-7.519128173589706421e-02,1.326482594013214111e-01,-1.236271709203720093e-01,1.734334626235067844e-03,-3.208589181303977966e-02,1.401656717061996460e-01,-5.605583079159259796e-03,6.671375036239624023e-02,1.269704252481460571e-01,-1.605651527643203735e-01,4.365053772926330566e-02,1.260970830917358398e-01,-1.200032681226730347e-01,9.088619798421859741e-02,2.079922333359718323e-02,1.411626785993576050e-01,-1.749270111322402954e-01,7.603807002305984497e-02,9.582617878913879395e-02,4.029564559459686279e-03,7.955819368362426758e-02,3.450408345088362694e-03,-9.273620694875717163e-02,1.588508635759353638e-01,3.744775056838989258e-02,-1.319344490766525269e-01,-2.500863187015056610e-02
-6.502479314804077148e-02,-7.928456366062164307e-02,-3.617196111008524895e-03,-4.130133241415023804e-02,-1.875238120555877686e-02,-5.840383935719728470e-03,9.499202668666839600e-02,-5.803770851343870163e-03,4.793940111994743347e-02,1.207244843244552612e-01,1.537983864545822144e-02,-4.426387697458267212e-02,-1.637875288724899292e-02,1.967282034456729889e-02,-8.289073593914508820e-03,6.720842421054840088e-02,-3.400248661637306213e-02,-2.951896004378795624e-02,8.904945105314254761e-02,-1.028947979211807251e-01,-7.600416243076324463e-02,1.786435768008232117e-02,-1.423269137740135193e-02,-2.649794518947601318e-02,7.564052194356918335e-02,-9.931921958923339844e-02,-7.972367107868194580e-02,1.538569480180740356e-01,9.767095744609832764e-02,-1.320948600769042969e-01,1.093976199626922607e-01,3.918616101145744324e-02,1.095518916845321655e-01,3.359621390700340271e-02,-8.000246435403823853e-02,-1.427252441644668579e-01,-1.277626454830169678e-01,7.490606606006622314e-02,3.717274218797683716e-02,-5.066644027829170227e-02,3.455718234181404114e-02,-4.106339067220687866e-02,-3.238138183951377869e-02,1.576976627111434937e-01,3.382406011223793030e-02,1.061591506004333496e-01,1.854136586189270020e-02,-1.005027741193771362e-01,-3.890383988618850708e-02,-4.827986937016248703e-03,5.939416959881782532e-02,-2.133592404425144196e-02,-8.503829687833786011e-02,-3.030095621943473816e-02,-4.646157473325729370e-02,5.176738277077674866e-02,-6.074130535125732422e-02,-1.130258068442344666e-01,-7.754961401224136353e-02,5.907686427235603333e-02,-7.042026519775390625e-02,2.923392876982688904e-02,1.556421965360641479e-01,1.137761697173118591e-01,-2.420989051461219788e-02,-4.384222254157066345e-02,-7.816153019666671753e-02,1.192761659622192383e-01,2.029209285974502563e-01,1.030895784497261047e-01,2.899361401796340942e-02,-5.740120261907577515e-02,-3.830564394593238831e-02,-1.355922669172286987e-01,2.751801013946533203e-01,-1.080896705389022827e-01,-3.670869022607803345e-02,5.911733023822307587e-04,-1.337074190378189087e-01,4.960811696946620941e-03,2.174842506647109985e-01,1.326827108860015869e-01,-1.238864939659833908e-02,-8.891399949789047241e-02,4.901760257780551910e-03,-2.139240503311157227e-01,1.054626032710075378e-01,-1.520239561796188354e-01,5.031606554985046387e-02,-7.442093640565872192e-02,-1.654125303030014038e-01,-2.062082141637802124e-01,1.242646574974060059e-01,6.163267418742179871e-02,-2.387022972106933594e-02,-6.958995014429092407e-02,1.804074347019195557e-01,-2.877982100471854210e-03,3.159566968679428101e-02,8.290621452033519745e-03
-4.816199094057083130e-02,-3.091640025377273560e-02,1.142668202519416809e-01,-1.122720837593078613e-01,5.811949446797370911e-02,6.002039834856987000e-02,4.421386495232582092e-02,4.586835578083992004e-02,-3.957459330558776855e-02,1.715835481882095337e-01,-8.057934045791625977e-02,9.966673329472541809e-03,1.341057419776916504e-01,-1.595668792724609375e-01,-6.607419997453689575e-02,-1.210063621401786804e-01,4.797275736927986145e-02,3.677718713879585266e-02,-8.266358636319637299e-03,-1.510524153709411621e-01,1.131401583552360535e-02,-3.427078202366828918e-02,-2.294193254783749580e-03,-1.604465767741203308e-02,8.163852989673614502e-02,-9.924816340208053589e-02,-1.203094329684972763e-02,9.116844832897186279e-02,1.426236629486083984e-01,7.464828342199325562e-02,4.594111070036888123e-02,5.034488276578485966e-04,1.899190247058868408e-01,-1.455093268305063248e-02,3.946173191070556641e-02,-1.643190830945968628e-01,9.156952053308486938e-02,-1.235070973634719849e-01,-1.167605146765708923e-01,4.292603209614753723e-02,1.205819100141525269e-01,3.130996192339807749e-04,-2.742826193571090698e-02,1.082368418574333191e-01,-7.864872366189956665e-02,2.668013796210289001e-02,-7.858359813690185547e-02,-3.326209634542465210e-02,-1.961892098188400269e-02,-9.989777952432632446e-02,1.346774995326995850e-01,4.964735731482505798e-02,-6.774519383907318115e-02,-7.674092799425125122e-02,2.751997113227844238e-02,3.955943882465362549e-02,-1.029491201043128967e-01,-1.669859699904918671e-02,1.241484433412551880e-01,2.811723649501800537e-01,3.407368436455726624e-02,-1.218637526035308838e-01,4.746794328093528748e-02,-2.280665747821331024e-02,2.003230154514312744e-02,-1.575423032045364380e-01,1.196660250425338745e-01,-1.584291011095046997e-01,1.497654765844345093e-01,3.967637941241264343e-02,9.647403657436370850e-02,-7.388943433761596680e-02,-5.453331395983695984e-02,-8.669319003820419312e-02,2.756503224372863770e-01,-5.080698430538177490e-02,-3.702042996883392334e-02,2.060851827263832092e-02,-1.552813872694969177e-02,6.397645920515060425e-02,-2.625240013003349304e-04,7.077828049659729004e-02,-1.951603591442108154e-01,9.261315315961837769e-02,-8.615463227033615112e-02,-2.392752468585968018e-02,3.603004151955246925e-03,-3.620490059256553650e-02,-2.505106478929519653e-02,-9.419060498476028442e-02,-1.724173128604888916e-01,3.206606209278106689e-02,-1.695015281438827515e-02,-7.249793410301208496e-02,5.325426906347274780e-02,-6.119623035192489624e-02,9.437966346740722656e-02,2.040700241923332214e-02,-8.267416059970855713e-02,1.170247867703437805e-01
